id,max_,min_,mean_,median_,std_,wealth
2303.0,30.0,0.0,12.31,10.0,6.6658757864214655,-0.9186
2304.0,30.0,0.0,13.56,12.0,6.243909032008714,-0.907275
2305.0,30.0,0.0,9.81,7.0,7.23006915596248,-0.65887
2306.0,30.0,0.0,6.76,6.0,5.981839182057638,-0.80409
2307.0,36.0,5.0,12.92,10.0,7.606155402041165,-0.69923
2308.0,26.0,6.0,11.2,9.0,4.785394445602159,0.12887500000000002
2309.0,26.0,7.0,10.46,9.0,4.400954441936431,-0.005375
2310.0,26.0,10.0,15.39,14.0,4.390660542560766,-0.6694399999999999
2311.0,63.0,28.0,55.17,58.0,7.991314034625345,0.60377
2312.0,63.0,36.0,58.15,61.0,5.722543140947039,0.8825200000000001
2313.0,63.0,34.0,56.63,60.5,7.413035815372809,0.7222350000000001
2314.0,63.0,29.0,57.45,61.0,7.531766061157237,0.81731
2315.0,63.0,39.0,57.47,60.0,5.848854588720768,0.8203400000000001
2316.0,63.0,41.0,57.95,61.0,5.564845011318824,0.9824
2317.0,63.0,27.0,54.38,58.0,8.882319516882964,-0.849815
2318.0,63.0,37.0,56.64,59.5,6.453712110096018,0.88349
2319.0,63.0,33.0,57.45,60.0,6.342515273927214,0.62974
2320.0,63.0,25.0,55.82,60.0,9.269714127199395,0.6374449999999999
2321.0,63.0,25.0,55.82,60.0,9.269714127199395,0.8602299999999999
2322.0,63.0,28.0,55.17,58.0,7.991314034625345,0.78169
2323.0,63.0,39.0,57.47,60.0,5.848854588720768,0.97164
2324.0,63.0,34.0,57.79,60.0,6.140513007884602,1.01988
2325.0,63.0,39.0,58.36,61.0,5.467211354977965,0.78525
2326.0,63.0,22.0,53.17,58.0,10.888576582822937,0.7921100000000001
2327.0,63.0,24.0,54.9,61.0,10.915585188161009,0.69844
2328.0,63.0,39.0,58.36,61.0,5.467211354977965,0.882655
2329.0,63.0,34.0,57.79,60.0,6.140513007884602,0.9361299999999999
2330.0,63.0,29.0,56.23,59.5,8.15947915004383,0.7984600000000001
2331.0,63.0,29.0,56.23,59.5,8.15947915004383,0.77066
2332.0,63.0,34.0,57.79,60.0,6.140513007884602,0.8890750000000001
2333.0,63.0,31.0,57.0,60.0,7.0738956735309575,0.74916
2334.0,63.0,29.0,57.35,60.0,7.101232287427303,0.60377
2335.0,63.0,22.0,53.54,59.0,11.520781223510843,0.48698
2336.0,63.0,22.0,53.54,59.0,11.520781223510843,0.71122
2337.0,63.0,25.0,55.04,59.0,9.477256987124491,0.747545
2338.0,63.0,25.0,55.04,59.0,9.477256987124491,0.952015
2339.0,63.0,22.0,53.54,59.0,11.520781223510843,0.8165100000000001
2340.0,63.0,13.0,44.15,50.0,17.431795661950606,0.902115
2341.0,63.0,13.0,44.15,50.0,17.431795661950606,0.8267950000000001
2342.0,63.0,19.0,47.45,51.0,14.31738453768704,0.9913799999999999
2343.0,63.0,17.0,46.33,51.0,15.777233597814288,0.6623399999999999
2344.0,63.0,36.0,57.87,61.0,5.912114680890417,0.8681200000000001
2345.0,63.0,29.0,57.35,60.0,7.101232287427303,0.7124199999999999
2346.0,63.0,25.0,55.04,59.0,9.477256987124491,0.89723
2347.0,63.0,23.0,52.58,57.5,11.037372875825117,1.0889149999999999
2348.0,63.0,25.0,55.04,59.0,9.477256987124491,0.7134699999999999
2349.0,63.0,23.0,53.14,58.0,10.895889133062983,1.254235
2350.0,63.0,39.0,58.36,61.0,5.467211354977965,0.99896
2351.0,63.0,27.0,53.96,60.0,10.251751069939225,0.72116
2352.0,63.0,25.0,53.3,59.0,10.715876072445033,1.03932
2353.0,63.0,34.0,56.63,60.5,7.413035815372809,-0.20581
2354.0,63.0,39.0,58.36,61.0,5.467211354977965,0.7085600000000001
2355.0,63.0,36.0,57.87,61.0,5.912114680890417,0.8919600000000001
2356.0,63.0,29.0,54.18,60.0,10.05821057643953,1.16026
2357.0,63.0,24.0,51.05,56.5,12.021127234997556,0.987115
2358.0,63.0,27.0,55.28,59.5,8.85672625748363,0.9917450000000001
2359.0,63.0,25.0,55.82,60.0,9.269714127199395,0.8915
2360.0,63.0,39.0,57.47,60.0,5.848854588720768,1.201265
2361.0,63.0,36.0,58.15,61.0,5.722543140947039,0.989275
2362.0,63.0,28.0,55.17,58.0,7.991314034625345,0.88574
2363.0,63.0,28.0,55.17,58.0,7.991314034625345,0.9350799999999999
2364.0,63.0,28.0,55.17,58.0,7.991314034625345,0.48033000000000003
2365.0,63.0,24.0,52.81,56.5,9.80988786888005,1.00654
2366.0,63.0,27.0,53.84,56.5,8.332730644872665,0.908835
2367.0,63.0,33.0,55.44,58.0,7.288785907131584,0.97457
2368.0,63.0,37.0,56.64,59.5,6.453712110096018,0.9113549999999999
2369.0,63.0,33.0,56.3,60.0,7.59670981412348,0.921285
2370.0,63.0,33.0,56.3,60.0,7.59670981412348,0.72478
2371.0,63.0,33.0,56.3,60.0,7.59670981412348,0.66118
2372.0,63.0,30.0,55.55,59.5,8.126961301741261,0.87255
2373.0,63.0,27.0,54.38,58.0,8.882319516882964,0.9957299999999999
2374.0,63.0,24.0,52.81,56.5,9.80988786888005,1.00088
2375.0,63.0,30.0,55.55,59.5,8.126961301741261,0.9676899999999999
2376.0,63.0,22.0,50.71,56.0,12.021892529880644,0.94319
2377.0,63.0,23.0,52.2,58.0,11.328724553099523,0.881575
2378.0,63.0,24.0,52.81,56.5,9.80988786888005,0.08134
2379.0,63.0,33.0,55.44,58.0,7.288785907131584,0.9274950000000001
2380.0,63.0,26.0,53.53,56.5,8.932474461200547,0.9913799999999999
2381.0,63.0,24.0,52.81,56.5,9.80988786888005,0.8922300000000001
2382.0,63.0,34.0,56.63,60.5,7.413035815372809,0.9243549999999999
2383.0,62.0,18.0,47.0,52.0,13.558761005342634,0.8861399999999999
2384.0,62.0,19.0,48.99,52.5,11.71878406661715,0.84619
2385.0,63.0,27.0,53.84,56.5,8.332730644872665,0.8302299999999999
2386.0,63.0,22.0,51.03,55.0,10.761463655098224,0.8752700000000001
2387.0,63.0,22.0,51.03,55.0,10.761463655098224,0.911255
2388.0,63.0,22.0,53.17,58.0,10.888576582822937,0.979535
2389.0,63.0,28.0,55.17,58.0,7.991314034625345,0.787315
2390.0,63.0,39.0,58.36,61.0,5.467211354977965,0.24039000000000002
2391.0,63.0,29.0,56.23,59.5,8.15947915004383,-0.14439000000000002
2392.0,63.0,28.0,56.16,59.5,8.380596637471584,0.95505
2393.0,63.0,23.0,53.14,58.0,10.895889133062983,0.78885
2394.0,63.0,25.0,54.75,59.0,9.78404313154843,0.92084
2395.0,63.0,28.0,56.16,59.5,8.380596637471584,0.88474
2396.0,63.0,23.0,53.14,58.0,10.895889133062983,0.9776299999999999
2397.0,63.0,22.0,52.09,58.0,12.49007205743826,1.11275
2398.0,63.0,17.0,51.16,56.0,12.998246035523408,1.08194
2399.0,63.0,25.0,54.75,59.0,9.78404313154843,1.02029
2400.0,63.0,17.0,51.16,56.0,12.998246035523408,0.8985200000000001
2401.0,63.0,24.0,53.32,58.0,10.968937961352502,0.977965
2402.0,63.0,18.0,49.91,55.0,13.260539204723162,0.7287699999999999
2403.0,63.0,13.0,48.38,54.0,15.117393955308568,0.71926
2404.0,63.0,22.0,54.14,59.0,10.700485970272563,0.8459700000000001
2405.0,63.0,14.0,47.86,52.5,14.573963084899043,0.9209450000000001
2406.0,63.0,14.0,46.48,50.5,14.64,1.0445149999999999
2407.0,63.0,14.0,44.37,48.0,15.178046646390305,0.45836000000000005
2408.0,63.0,12.0,38.12,38.5,16.803142563223105,0.52878
2409.0,63.0,12.0,38.12,38.5,16.803142563223105,0.984505
2410.0,63.0,13.0,45.05,50.5,16.060121419217232,0.7164999999999999
2411.0,63.0,22.0,51.33,56.0,12.353181776368386,0.6840649999999999
2412.0,63.0,12.0,38.12,38.5,16.803142563223105,0.70468
2413.0,63.0,18.0,49.91,55.0,13.260539204723162,1.01035
2414.0,63.0,22.0,51.33,56.0,12.353181776368386,0.91766
2415.0,63.0,28.0,56.16,59.5,8.380596637471584,0.91319
2416.0,63.0,17.0,51.26,57.0,13.558480740849987,0.65165
2417.0,63.0,22.0,52.09,58.0,12.49007205743826,0.6376350000000001
2418.0,63.0,20.0,52.09,58.0,13.093582397495346,0.84098
2419.0,63.0,25.0,54.75,59.0,9.78404313154843,0.91099
2420.0,63.0,24.0,55.29,60.0,9.984282648242687,0.8286399999999999
2421.0,63.0,11.0,43.74,50.5,17.88777235991111,0.49422
2422.0,63.0,12.0,44.3,48.0,15.333297101406469,0.17917000000000002
2423.0,63.0,12.0,42.81,45.0,15.22477914453934,-0.7002550000000001
2424.0,63.0,17.0,51.16,56.0,12.998246035523408,1.1126
2425.0,63.0,22.0,54.14,59.0,10.700485970272563,0.9650799999999999
2426.0,63.0,18.0,47.83,52.5,14.214819731533707,0.9698100000000001
2427.0,21.0,7.0,12.38,12.0,3.029125286283154,0.5944849999999999
2428.0,22.0,7.0,13.66,13.0,3.595052155393576,0.78169
2429.0,21.0,8.0,13.37,13.0,2.7987675859206314,0.90341
2430.0,21.0,7.0,13.06,13.0,3.0259543948975836,0.79877
2431.0,21.0,7.0,12.08,12.0,3.2975142152839916,0.58645
2432.0,21.0,7.0,12.74,13.0,3.276034187855798,0.924735
2433.0,21.0,8.0,13.37,13.0,2.7987675859206314,0.5034350000000001
2434.0,21.0,7.0,12.08,12.0,3.2975142152839916,0.83134
2435.0,21.0,7.0,13.06,13.0,3.0259543948975836,0.73811
2436.0,21.0,7.0,12.08,12.0,3.2975142152839916,1.03099
2437.0,21.0,7.0,13.06,13.0,3.0259543948975836,0.74798
2438.0,21.0,7.0,13.06,13.0,3.0259543948975836,0.7190949999999999
2439.0,21.0,7.0,13.06,13.0,3.0259543948975836,0.93704
2440.0,21.0,7.0,12.38,12.0,3.029125286283154,0.9460700000000001
2441.0,0.0,0.0,0.0,0.0,0.0,0.34014
2442.0,20.0,5.0,10.07,8.0,3.8164250287409027,0.342555
2443.0,20.0,5.0,9.8,8.0,3.7656340767525456,0.27589
2444.0,20.0,5.0,10.51,9.0,3.667410530606029,0.21678000000000003
2445.0,20.0,6.0,10.25,9.0,3.688834504284517,0.29749000000000003
2446.0,20.0,6.0,10.64,9.0,3.5454759906111337,0.22808
2447.0,20.0,6.0,10.64,9.0,3.5454759906111337,0.7349
2448.0,20.0,6.0,10.64,9.0,3.5454759906111337,0.1056
2449.0,20.0,6.0,10.25,9.0,3.688834504284517,0.75178
2450.0,20.0,5.0,10.82,10.0,3.5507182372021577,0.32116999999999996
2451.0,20.0,6.0,10.64,9.0,3.5454759906111337,0.6199
2452.0,28.0,6.0,11.01,9.0,5.193255241175809,0.5478700000000001
2453.0,28.0,5.0,10.9,9.0,5.282991576748917,0.63268
2454.0,28.0,5.0,10.88,9.0,5.284467806695392,0.3619
2455.0,28.0,6.0,11.18,9.0,5.3523452803420675,0.7850600000000001
2456.0,26.0,0.0,6.53,6.0,5.734901917208348,0.6194599999999999
2457.0,28.0,6.0,11.01,9.0,5.193255241175809,0.41295
2458.0,37.0,10.0,19.64,18.0,7.449187875198209,0.12036
2459.0,39.0,8.0,16.61,13.0,8.310108302543354,-0.47142
2460.0,60.0,11.0,29.74,25.5,14.29868525424628,-0.06481
2461.0,57.0,10.0,34.14,34.5,14.223937570166708,-0.56842
2462.0,57.0,10.0,26.1,22.5,13.051053597315429,-0.09274
2463.0,49.0,11.0,22.34,18.5,10.737057324984345,0.1449
2464.0,57.0,13.0,33.53,35.0,12.550262945452577,0.184955
2465.0,32.0,10.0,17.39,17.0,5.665500860471208,-0.11075
2466.0,49.0,10.0,23.56,18.5,12.16003289469235,-0.47548999999999997
2467.0,63.0,12.0,34.81,29.0,18.00538530551346,-0.7525
2468.0,62.0,17.0,46.87,50.0,12.53447645496213,-0.65638
2469.0,60.0,16.0,33.06,29.0,13.81652633623951,-0.18195999999999998
2470.0,63.0,19.0,45.4,50.0,14.607532303575441,-0.26716999999999996
2471.0,63.0,16.0,44.44,45.5,14.897865618940182,-0.10220499999999999
2472.0,63.0,9.0,28.78,23.0,16.88524799936323,-0.45776000000000006
2473.0,58.0,7.0,20.17,15.0,13.609595879378638,-0.0061600000000000005
2474.0,63.0,34.0,57.79,60.0,6.140513007884602,-1.008485
2475.0,39.0,8.0,14.0,12.0,6.884765791223402,-0.59955
2476.0,21.0,7.0,12.08,12.0,3.2975142152839916,-0.51108
2477.0,49.0,8.0,18.07,15.0,8.293678315440019,-0.71621
2478.0,22.0,7.0,13.66,13.0,3.595052155393576,-0.79698
2479.0,44.0,8.0,17.21,15.0,7.529003918182006,-0.92006
2480.0,10.0,6.0,7.55,7.0,0.9836157786453003,0.021515
2481.0,20.0,0.0,6.56,6.5,4.654718036573215,-1.32613
2482.0,20.0,5.0,10.82,10.0,3.5507182372021577,-0.995445
2483.0,19.0,5.0,9.37,8.0,3.528895011189763,-0.83083
2484.0,13.0,0.0,6.76,7.0,3.013702042339288,-0.92935
2485.0,20.0,6.0,9.01,7.0,3.348118874831059,-0.79707
2486.0,10.0,6.0,7.86,8.0,1.0394229168149027,-1.00691
2487.0,10.0,6.0,7.62,8.0,0.8919641248391103,-0.20711
2488.0,14.0,5.0,7.4,7.0,1.949358868961793,-0.9006649999999999
2489.0,20.0,6.0,8.12,7.0,2.658119636133784,-0.7661399999999999
2490.0,28.0,5.0,10.53,8.0,5.496280560524545,-0.6505
2491.0,24.0,5.0,8.38,7.0,3.7196236368751068,-0.60168
2492.0,28.0,0.0,9.79,8.0,5.824594406480163,-0.74675
2493.0,28.0,0.0,7.8,7.0,5.059644256269406,-1.2238
2494.0,24.0,5.0,8.61,8.0,3.4377172658611705,-0.29667
2495.0,28.0,0.0,9.12,7.0,6.184302709279357,-0.71854
2496.0,28.0,6.0,10.95,9.0,5.240944571353527,-1.20946
2497.0,28.0,6.0,10.98,9.0,5.249723802258553,-0.6489
2498.0,28.0,6.0,10.96,9.0,5.238167618547539,-1.464855
2499.0,11.0,6.0,7.29,7.0,1.2271511724314978,-0.5138699999999999
2500.0,28.0,6.0,11.03,9.0,5.177750476799746,-0.64377
2501.0,63.0,14.0,32.98,27.0,14.649901023556438,0.8880100000000001
2502.0,63.0,17.0,37.07,31.0,15.15536538655535,0.7864
2503.0,63.0,17.0,35.1,28.5,15.082771628583389,0.9007950000000001
2504.0,63.0,18.0,39.73,37.5,15.249822949791909,0.8792200000000001
2505.0,63.0,18.0,42.15,42.0,15.04418492308573,1.04575
2506.0,63.0,16.0,37.17,31.0,15.54738241634263,0.9702200000000001
2507.0,63.0,18.0,39.73,37.5,15.249822949791909,0.6142000000000001
2508.0,63.0,16.0,37.17,31.0,15.54738241634263,0.9966
2509.0,63.0,18.0,39.73,37.5,15.249822949791909,0.9007950000000001
2510.0,63.0,26.0,50.88,54.0,10.507406911317368,0.9055350000000001
2511.0,63.0,26.0,50.88,54.0,10.507406911317368,0.9413100000000001
2512.0,63.0,25.0,48.72,51.0,11.51788174969686,0.73852
2513.0,5.0,0.0,0.2,0.0,0.9797958971132712,0.644315
2514.0,63.0,18.0,43.07,42.0,13.749367258168649,1.04312
2515.0,63.0,17.0,35.1,28.5,15.082771628583389,0.9913799999999999
2516.0,63.0,17.0,37.07,31.0,15.15536538655535,1.005835
2517.0,63.0,17.0,50.26,55.5,12.72369443204292,0.73852
2518.0,62.0,16.0,32.88,27.0,14.341743269212428,0.840455
2519.0,63.0,22.0,44.75,45.0,13.75018181697973,0.979535
2520.0,63.0,12.0,42.11,44.0,16.452291633690425,0.6720649999999999
2521.0,63.0,18.0,39.73,37.5,15.249822949791909,0.45778500000000005
2522.0,63.0,18.0,39.73,37.5,15.249822949791909,1.00091
2523.0,63.0,17.0,49.09,53.5,12.589753770427759,0.90556
2524.0,5.0,0.0,0.15,0.0,0.852936105461599,0.9776299999999999
2525.0,63.0,20.0,52.91,57.0,10.832446630378568,0.76902
2526.0,63.0,25.0,48.72,51.0,11.51788174969686,0.8693700000000001
2527.0,63.0,22.0,44.75,45.0,13.75018181697973,0.7349
2528.0,63.0,18.0,42.15,42.0,15.04418492308573,0.740855
2529.0,63.0,25.0,53.12,56.0,9.267448408272905,0.884135
2530.0,63.0,17.0,37.07,31.0,15.15536538655535,0.7028399999999999
2531.0,63.0,23.0,52.36,56.0,10.132640327180274,0.9081299999999999
2532.0,63.0,21.0,52.87,57.0,10.197700721241038,0.81271
2533.0,63.0,17.0,50.67,57.0,13.473718863031095,0.82942
2534.0,63.0,18.0,39.73,37.5,15.249822949791909,0.7965899999999999
2535.0,63.0,18.0,39.73,37.5,15.249822949791909,1.06732
2536.0,63.0,20.0,51.75,56.0,11.740847499222532,0.76702
2537.0,63.0,25.0,51.05,54.0,10.540754242462917,1.01988
2538.0,63.0,23.0,52.36,56.0,10.132640327180274,1.0577800000000002
2539.0,63.0,17.0,35.1,28.5,15.082771628583389,0.98111
2540.0,63.0,18.0,42.15,42.0,15.04418492308573,0.58887
2541.0,63.0,17.0,37.07,31.0,15.15536538655535,0.11294000000000001
2542.0,63.0,18.0,42.15,42.0,15.04418492308573,1.01035
2543.0,63.0,17.0,35.1,28.5,15.082771628583389,0.9913799999999999
2544.0,63.0,22.0,44.75,45.0,13.75018181697973,0.746775
2545.0,63.0,23.0,46.05,47.0,12.691237134338008,0.727905
2546.0,63.0,16.0,37.17,31.0,15.54738241634263,0.9081799999999999
2547.0,63.0,17.0,35.1,28.5,15.082771628583389,0.55512
2548.0,63.0,18.0,41.97,41.0,14.463370976366472,0.9913799999999999
2549.0,63.0,16.0,37.17,31.0,15.54738241634263,1.0914549999999998
2550.0,63.0,18.0,41.97,41.0,14.463370976366472,1.12418
2551.0,63.0,18.0,42.15,42.0,15.04418492308573,0.6202350000000001
2552.0,62.0,16.0,32.88,27.0,14.341743269212428,0.9776299999999999
2553.0,63.0,18.0,39.73,37.5,15.249822949791909,0.69587
2554.0,63.0,23.0,46.05,47.0,12.691237134338008,1.03995
2555.0,63.0,18.0,42.15,42.0,15.04418492308573,0.74443
2556.0,63.0,23.0,46.05,47.0,12.691237134338008,0.8929600000000001
2557.0,63.0,19.0,47.19,50.5,13.047371382772852,1.00563
2558.0,63.0,22.0,44.75,45.0,13.75018181697973,0.9029
2559.0,63.0,18.0,39.73,37.5,15.249822949791909,0.80447
2560.0,63.0,18.0,39.73,37.5,15.249822949791909,0.885235
2561.0,63.0,18.0,42.15,42.0,15.04418492308573,0.60377
2562.0,62.0,16.0,34.2,29.0,14.608901396066717,-0.071525
2563.0,63.0,23.0,46.05,47.0,12.691237134338008,0.7096100000000001
2564.0,63.0,18.0,39.73,37.5,15.249822949791909,0.8682200000000001
2565.0,63.0,12.0,34.4,28.0,15.41168387944679,0.925535
2566.0,63.0,18.0,41.97,41.0,14.463370976366472,1.1104399999999999
2567.0,63.0,17.0,37.07,31.0,15.15536538655535,0.7711749999999999
2568.0,63.0,18.0,41.97,41.0,14.463370976366472,0.8262
2569.0,63.0,16.0,37.17,31.0,15.54738241634263,0.8739899999999999
2570.0,63.0,16.0,37.17,31.0,15.54738241634263,0.7349
2571.0,63.0,18.0,43.07,42.0,13.749367258168649,1.1454799999999998
2572.0,63.0,22.0,44.75,45.0,13.75018181697973,1.146945
2573.0,63.0,17.0,37.07,31.0,15.15536538655535,0.972775
2574.0,62.0,16.0,32.88,27.0,14.341743269212428,1.150725
2575.0,63.0,17.0,35.1,28.5,15.082771628583389,0.00564
2576.0,62.0,16.0,32.88,27.0,14.341743269212428,0.690185
2577.0,63.0,18.0,39.73,37.5,15.249822949791909,1.07682
2578.0,63.0,18.0,39.73,37.5,15.249822949791909,1.23588
2579.0,63.0,25.0,48.72,51.0,11.51788174969686,0.880625
2580.0,63.0,18.0,39.73,37.5,15.249822949791909,1.072245
2581.0,63.0,18.0,39.73,37.5,15.249822949791909,1.11922
2582.0,63.0,15.0,41.98,41.5,15.956804191316005,1.1037299999999999
2583.0,63.0,18.0,39.73,37.5,15.249822949791909,1.0890799999999998
2584.0,63.0,18.0,49.6,54.0,12.485992151206888,1.12459
2585.0,63.0,17.0,50.26,55.5,12.72369443204292,0.73449
2586.0,63.0,18.0,42.15,42.0,15.04418492308573,0.98725
2587.0,63.0,18.0,41.97,41.0,14.463370976366472,0.691705
2588.0,63.0,25.0,53.68,57.0,9.15737953783723,0.68029
2589.0,63.0,20.0,49.8,54.0,12.371741995369932,0.98355
2590.0,63.0,17.0,50.26,55.5,12.72369443204292,0.94237
2591.0,63.0,18.0,39.73,37.5,15.249822949791909,0.71914
2592.0,63.0,23.0,52.36,56.0,10.132640327180274,0.67555
2593.0,63.0,12.0,34.4,28.0,15.41168387944679,0.6101099999999999
2594.0,63.0,18.0,42.15,42.0,15.04418492308573,0.695675
2595.0,63.0,25.0,48.74,51.0,11.598810283817905,0.9080600000000001
2596.0,63.0,25.0,48.74,51.0,11.598810283817905,0.98144
2597.0,63.0,20.0,47.42,51.0,13.030871037655158,0.8777799999999999
2598.0,50.0,6.0,19.62,17.0,11.345289771530737,1.0294
2599.0,57.0,6.0,20.1,15.0,13.800362314084367,0.86784
2600.0,50.0,5.0,16.41,12.0,10.86010589266974,0.72858
2601.0,50.0,6.0,19.62,17.0,11.345289771530737,0.90838
2602.0,61.0,6.0,24.38,17.0,16.297104037220844,0.9081299999999999
2603.0,57.0,6.0,20.1,15.0,13.800362314084367,0.48683000000000004
2604.0,60.0,6.0,22.05,15.0,15.63673559282755,0.875185
2605.0,50.0,5.0,16.41,12.0,10.86010589266974,0.47479
2606.0,57.0,6.0,20.1,15.0,13.800362314084367,0.07037
2607.0,54.0,6.0,18.1,12.5,13.011149065320865,1.07244
2608.0,54.0,6.0,18.1,12.5,13.011149065320865,0.45319
2609.0,44.0,5.0,14.91,12.5,8.194016109332468,1.00781
2610.0,50.0,5.0,16.41,12.0,10.86010589266974,0.9029
2611.0,44.0,5.0,14.91,12.5,8.194016109332468,0.7820600000000001
2612.0,50.0,5.0,16.41,12.0,10.86010589266974,0.7335499999999999
2613.0,57.0,6.0,20.1,15.0,13.800362314084367,1.029775
2614.0,44.0,5.0,14.91,12.5,8.194016109332468,0.81999
2615.0,54.0,6.0,18.1,12.5,13.011149065320865,-0.02419
2616.0,54.0,6.0,18.1,12.5,13.011149065320865,0.91766
2617.0,44.0,6.0,16.39,15.0,8.379612162862909,0.75145
2618.0,24.0,6.0,12.34,12.0,4.423166286722669,-0.7803100000000001
2619.0,33.0,6.0,11.17,9.5,5.045899325194668,0.68078
2620.0,27.0,6.0,11.66,10.0,4.541409472839902,0.570155
2621.0,38.0,7.0,15.15,15.0,6.200604809210147,0.75749
2622.0,36.0,7.0,12.52,11.0,5.774911254729375,-0.11019
2623.0,22.0,6.0,11.84,11.0,4.2372632677236375,0.85941
2624.0,24.0,6.0,12.34,12.0,4.423166286722669,0.4592500000000001
2625.0,22.0,6.0,11.84,11.0,4.2372632677236375,0.84924
2626.0,24.0,6.0,12.34,12.0,4.423166286722669,0.741135
2627.0,31.0,7.0,13.81,13.5,4.98135523728232,0.72858
2628.0,31.0,7.0,13.37,13.0,5.084594379102427,0.630065
2629.0,29.0,6.0,12.95,12.5,4.986732397071252,0.75749
2630.0,24.0,6.0,12.34,12.0,4.423166286722669,0.75503
2631.0,21.0,6.0,11.11,10.0,3.982197885590318,0.9913799999999999
2632.0,24.0,6.0,12.34,12.0,4.423166286722669,0.80406
2633.0,24.0,6.0,12.34,12.0,4.423166286722669,0.94785
2634.0,24.0,6.0,10.51,9.0,4.102426111461363,0.82988
2635.0,38.0,7.0,15.15,15.0,6.200604809210147,0.59937
2636.0,27.0,6.0,11.66,10.0,4.541409472839902,0.7897350000000001
2637.0,27.0,6.0,11.66,10.0,4.541409472839902,0.989275
2638.0,29.0,6.0,12.95,12.5,4.986732397071252,0.859885
2639.0,31.0,7.0,13.81,13.5,4.98135523728232,0.861815
2640.0,24.0,6.0,12.34,12.0,4.423166286722669,0.451985
2641.0,38.0,8.0,15.48,16.0,5.754094194571375,0.45983
2642.0,24.0,6.0,12.34,12.0,4.423166286722669,0.488595
2643.0,24.0,6.0,12.34,12.0,4.423166286722669,0.7643500000000001
2644.0,31.0,7.0,13.81,13.5,4.98135523728232,0.72439
2645.0,31.0,7.0,13.81,13.5,4.98135523728232,0.74453
2646.0,36.0,7.0,13.94,13.0,6.305267639045944,0.8891600000000001
2647.0,24.0,6.0,12.34,12.0,4.423166286722669,0.728425
2648.0,27.0,6.0,11.66,10.0,4.541409472839902,0.518955
2649.0,31.0,7.0,13.37,13.0,5.084594379102427,0.76322
2650.0,24.0,6.0,12.34,12.0,4.423166286722669,0.7906850000000001
2651.0,14.0,0.0,3.44,0.0,4.226866451640032,0.48203999999999997
2652.0,14.0,0.0,4.28,5.0,4.372825173729223,0.66472
2653.0,14.0,0.0,2.4,0.0,3.577708763999663,0.05779
2654.0,14.0,0.0,2.47,0.0,3.737525919642564,0.63244
2655.0,14.0,0.0,4.28,5.0,4.372825173729223,0.30382
2656.0,14.0,0.0,4.24,5.0,4.395725196142269,0.09813
2657.0,14.0,0.0,2.4,0.0,3.577708763999663,0.63648
2658.0,14.0,0.0,3.44,0.0,4.226866451640032,-0.34912
2659.0,14.0,0.0,2.39,0.0,3.512534697337522,0.7624599999999999
2660.0,19.0,0.0,3.47,0.0,4.46867989455499,0.6623399999999999
2661.0,20.0,0.0,4.47,5.0,4.938532170594822,0.41646000000000005
2662.0,19.0,0.0,3.4,0.0,4.312771730569565,0.7335499999999999
2663.0,19.0,0.0,3.4,0.0,4.312771730569565,0.9029
2664.0,16.0,0.0,3.96,5.0,3.7119267234146736,0.731445
2665.0,20.0,0.0,4.22,5.0,4.462241589156732,0.8714149999999999
2666.0,63.0,17.0,37.07,31.0,15.15536538655535,0.056054999999999994
2667.0,63.0,20.0,44.7,44.0,13.715319901482427,0.01726
2668.0,63.0,23.0,45.98,47.0,12.750670570601375,-0.5943
2669.0,31.0,0.0,12.78,12.0,5.795826084347252,-0.25188
2670.0,22.0,0.0,10.57,10.0,4.661019201848454,0.17191499999999998
2671.0,44.0,7.0,18.43,18.0,7.8768712062595,-0.053505
2672.0,50.0,8.0,21.79,19.5,9.99529389262767,-0.86382
2673.0,50.0,7.0,20.75,19.0,11.01578413005629,-0.32511999999999996
2674.0,31.0,8.0,16.78,17.0,5.386241732414171,-0.29664
2675.0,22.0,6.0,11.84,11.0,4.2372632677236375,0.41075500000000004
2676.0,31.0,7.0,13.81,13.5,4.98135523728232,-0.17977
2677.0,22.0,6.0,11.03,10.0,4.092566431959291,-0.09102
2678.0,20.0,6.0,10.06,8.5,3.660109287985811,-0.08187
2679.0,40.0,8.0,19.12,17.0,8.765021391873496,0.04465
2680.0,30.0,6.0,9.78,8.0,4.7001702096839,-0.57618
2681.0,14.0,0.0,4.26,5.0,4.5642524031871865,-1.33635
2682.0,14.0,0.0,4.26,5.0,4.5642524031871865,-1.22071
2683.0,14.0,0.0,3.44,0.0,4.226866451640032,-0.897115
2684.0,14.0,0.0,5.34,6.0,4.087101662547679,-1.4541600000000001
2685.0,14.0,0.0,3.99,0.0,4.486635710641103,-1.22717
2686.0,14.0,0.0,5.34,6.0,4.087101662547679,-1.41723
2687.0,8.0,0.0,3.64,5.0,3.0315672514394265,-0.106965
2688.0,6.0,0.0,0.81,0.0,1.937498387096103,-0.15002500000000002
2689.0,11.0,0.0,3.76,5.0,3.1972488173428104,-0.46156
2690.0,20.0,0.0,5.54,6.0,5.196960650226246,-0.71219
2691.0,62.0,9.0,38.87,42.5,18.870429247900006,0.9099950000000001
2692.0,62.0,18.0,48.7,53.0,13.342038824707414,0.8704299999999999
2693.0,62.0,12.0,45.21,52.0,16.773964945712745,0.8559100000000001
2694.0,62.0,12.0,45.21,52.0,16.773964945712745,0.81706
